bt_score,bear_score,fwd_spy_ret,fwd_spy_ret_pct
4.5,0.5,-0.01575232006473537,-1.575232006473537
4.0,0.5,-0.04007993524846054,-4.007993524846054
3.5,0.5,0.004478659040546562,0.4478659040546562
3.5,0.5,-0.011386404001372918,-1.1386404001372918
3.5,0.5,0.031430069076894496,3.1430069076894496
4.5,0.5,0.015135584936965873,1.5135584936965873
5.5,0.5,-0.024783592743281124,-2.4783592743281124
5.0,0.5,0.011865643821423744,1.1865643821423744
5.5,0.5,-0.0056031864000956055,-0.5603186400095606
4.0,0.5,-0.040665336124340645,-4.066533612434064
3.5,0.5,-0.008209472532445306,-0.8209472532445306
3.5,0.5,-0.05772385616581632,-5.772385616581632
3.5,0.5,0.007420966540073515,0.7420966540073515
3.5,0.5,0.04915824509197719,4.915824509197719
4.0,0.5,-0.046640067119692374,-4.664006711969238
3.5,0.5,0.015556036731040335,1.5556036731040335
3.0,0.5,0.0035515292350030148,0.3551529235003015
4.0,0.5,-0.013272207652504364,-1.3272207652504364
3.5,0.5,-0.030712779592839357,-3.0712779592839357
3.5,0.5,-0.0007711239275758341,-0.07711239275758341
3.5,0.5,0.024102294008748304,2.4102294008748304
3.5,0.5,-0.004315317832943144,-0.4315317832943144
4.0,0.5,0.040909506462249556,4.090950646224956
6.0,0.5,-0.025641299157288744,-2.5641299157288744
5.5,0.436,0.038236210042440266,3.8236210042440266
5.0,0.346,0.008087987750333703,0.8087987750333703
5.0,0.302,0.013682219939841644,1.3682219939841644
5.0,0.248,-0.018443976554907926,-1.8443976554907926
5.0,0.3,0.027070011396768567,2.7070011396768567
6.5,0.271,-0.03518889787272372,-3.5188897872723723
3.5,0.357,0.019689400596133888,1.9689400596133888
5.5,0.322,-0.028927671859103166,-2.8927671859103166
3.5,0.411,-0.001027536556378661,-0.10275365563786609
